"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"LookupViewService","12637","0","34893463552","38580224","0","0","/System/Library/PrivateFrameworks/Lookup.framework/Versions/A/XPCServices/LookupViewService.xpc/Contents/MacOS/LookupViewService","",,,"0.634713",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4944","0",,"False","09/09/2025 8:56:55 PM",,"12637",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"12637",,"System.Diagnostics.ProcessThreadCollection","0","34893463552","533725184","False",,,,"38580224","38580224",,"System.Diagnostics.ProcessModule (LookupViewService)","0","","True","LookupViewService","00:00:00.2346612","00:00:00.6347130","00:00:00.4000517",,
"ThemeWidgetControlViewService","11760","0","35314200576","30539776","0","0","/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService","",,,"0.6734575",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4428","0",,"False","09/09/2025 6:17:01 PM",,"11760",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"11760",,"System.Diagnostics.ProcessThreadCollection","0","35314200576","954462208","False",,,,"30539776","30539776",,"System.Diagnostics.ProcessModule (ThemeWidgetControlViewService)","0","","True","ThemeWidgetControlViewService","00:00:00.2368386","00:00:00.6734575","00:00:00.4366189",,
"webprivacyd","1","0","34654445568","3964928","0","0","/System/Library/PrivateFrameworks/WebPrivacy.framework/Versions/A/webprivacyd","",,,"0.678939",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7756","0",,"False","08/09/2025 6:31:11 PM",,"902",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34654445568","294707200","False",,,,"3964928","3964928",,"System.Diagnostics.ProcessModule (webprivacyd)","0","","True","webprivacyd","00:00:00.3812324","00:00:00.6789390","00:00:00.2977066",,
"UsageTrackingAgent","1","0","34645221376","8081408","0","0","/System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent","",,,"0.6827313",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6208","0",,"False","08/09/2025 6:31:01 PM",,"701",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34645221376","285483008","False",,,,"8081408","8081408",,"System.Diagnostics.ProcessModule (UsageTrackingAgent)","0","","True","UsageTrackingAgent","00:00:00.3540860","00:00:00.6827313","00:00:00.3286452",,
"findmylocateagent","1","0","34654158848","3915776","0","0","/usr/libexec/findmylocateagent","",,,"0.7167538",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6228","0",,"False","08/09/2025 6:30:53 PM",,"609",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34654158848","294420480","False",,,,"3915776","3915776",,"System.Diagnostics.ProcessModule (findmylocateagent)","0","","True","findmylocateagent","00:00:00.4320579","00:00:00.7167538","00:00:00.2846958",,
"imklaunchagent","1","0","35082625024","5373952","0","0","/System/Library/Frameworks/InputMethodKit.framework/Versions/A/Resources/imklaunchagent","",,,"0.7177422",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2532","0",,"False","08/09/2025 6:31:01 PM",,"710",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35082625024","722886656","False",,,,"5373952","5373952",,"System.Diagnostics.ProcessModule (imklaunchagent)","0","","True","imklaunchagent","00:00:00.5071177","00:00:00.7177422","00:00:00.2106244",,
"syncdefaultsd","1","0","34665631744","6307840","0","0","/System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd","",,,"0.7252682",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6296","0",,"False","08/09/2025 6:30:52 PM",,"568",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34665631744","305893376","False",,,,"6307840","6307840",,"System.Diagnostics.ProcessModule (syncdefaultsd)","0","","True","syncdefaultsd","00:00:00.2942156","00:00:00.7252682","00:00:00.4310525",,
"storeuid","1","0","34813104128","20578304","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid","",,,"0.7468325",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7708","0",,"False","09/09/2025 2:00:51 PM",,"9561",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34813104128","453365760","False",,,,"20578304","20578304",,"System.Diagnostics.ProcessModule (storeuid)","0","","True","storeuid","00:00:00.3089040","00:00:00.7468325","00:00:00.4379285",,
"MTLCompilerService","892","0","35105824768","17448960","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,"0.750996",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2176","0",,"False","08/09/2025 6:31:09 PM",,"892",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"892",,"System.Diagnostics.ProcessThreadCollection","0","35105824768","746086400","False",,,,"17448960","17448960",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","MTLCompilerService","00:00:00.3655104","00:00:00.7509960","00:00:00.3854856",,
"replicatord","1","0","34881024000","2322432","0","0","/System/Library/PrivateFrameworks/ReplicatorCore.framework/Support/replicatord","",,,"0.7552509",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5160","0",,"False","08/09/2025 6:30:51 PM",,"546",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34881024000","521285632","False",,,,"2322432","2322432",,"System.Diagnostics.ProcessModule (replicatord)","0","","True","replicatord","00:00:00.3085165","00:00:00.7552509","00:00:00.4467343",,
"Keychain Circle Notification","1","0","34668363776","12095488","0","0","/System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification","",,,"0.7575988",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6376","0",,"False","09/09/2025 1:20:21 PM",,"8819",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34668363776","308625408","False",,,,"12095488","12095488",,"System.Diagnostics.ProcessModule (Keychain Circle Notification)","0","","True","Keychain Circle Notification","00:00:00.3151865","00:00:00.7575988","00:00:00.4424122",,
"On-Demand Scan","630","0","34669195264","6258688","0","0","/Library/Sentinel/sentinel-agent.bundle/Contents/MacOS/sentinel_helper.app/Contents/PlugIns/On-Demand Scan.appex/Contents/MacOS/On-Demand Scan","",,,"0.774696",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6404","0",,"False","08/09/2025 6:30:54 PM",,"630",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"630",,"System.Diagnostics.ProcessThreadCollection","0","34669195264","309456896","False",,,,"6258688","6258688",,"System.Diagnostics.ProcessModule (On-Demand Scan)","0","","True","On-Demand Scan","00:00:00.2929199","00:00:00.7746960","00:00:00.4817761",,
"akd","1","0","34656235520","5128192","0","0","/System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd","",,,"0.781683",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6420","0",,"False","08/09/2025 6:30:55 PM",,"654",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34656235520","296497152","False",,,,"5128192","5128192",,"System.Diagnostics.ProcessModule (akd)","0","","True","akd","00:00:00.4594403","00:00:00.7816830","00:00:00.3222426",,
"AirPlayUIAgent","1","0","35103498240","7077888","0","0","/System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent","",,,"0.8503245",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4912","0",,"False","08/09/2025 6:31:06 PM",,"767",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35103498240","743759872","False",,,,"7077888","7077888",,"System.Diagnostics.ProcessModule (AirPlayUIAgent)","0","","True","AirPlayUIAgent","00:00:00.3647082","00:00:00.8503245","00:00:00.4856162",,
"adprivacyd","1","0","34655698944","2928640","0","0","/usr/libexec/adprivacyd","",,,"0.8617114",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3796","0",,"False","08/09/2025 6:31:23 PM",,"1043",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34655698944","295960576","False",,,,"2928640","2928640",,"System.Diagnostics.ProcessModule (adprivacyd)","0","","True","adprivacyd","00:00:00.4812561","00:00:00.8617114","00:00:00.3804553",,
"appleaccountd","1","0","34657538048","3407872","0","0","/usr/libexec/appleaccountd","",,,"0.8713525",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6516","0",,"False","08/09/2025 6:30:54 PM",,"620",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34657538048","297799680","False",,,,"3407872","3407872",,"System.Diagnostics.ProcessModule (appleaccountd)","0","","True","appleaccountd","00:00:00.4990011","00:00:00.8713525","00:00:00.3723513",,
"IOUIAgent","1","0","34669002752","5480448","0","0","/System/Library/CoreServices/IOUIAgent.app/Contents/MacOS/IOUIAgent","",,,"0.8772382",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6536","0",,"False","08/09/2025 6:30:52 PM",,"560",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34669002752","309264384","False",,,,"5480448","5480448",,"System.Diagnostics.ProcessModule (IOUIAgent)","0","","True","IOUIAgent","00:00:00.3631713","00:00:00.8772382","00:00:00.5140669",,
"CloudTelemetryService","688","0","35088584704","9093120","0","0","/System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService","",,,"0.9128405",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6560","0",,"False","08/09/2025 6:30:59 PM",,"688",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"688",,"System.Diagnostics.ProcessThreadCollection","0","35088584704","728846336","False",,,,"9093120","9093120",,"System.Diagnostics.ProcessModule (CloudTelemetryService)","0","","True","CloudTelemetryService","00:00:00.3776836","00:00:00.9128405","00:00:00.5351568",,
"avconferenced","1","0","35130396672","3661824","0","0","/usr/libexec/avconferenced","",,,"0.9286594",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1508","0",,"False","08/09/2025 6:30:55 PM",,"651",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35130396672","770658304","False",,,,"3661824","3661824",,"System.Diagnostics.ProcessModule (avconferenced)","0","","True","avconferenced","00:00:00.6035360","00:00:00.9286594","00:00:00.3251234",,
"contentlinkingd","1","0","34645004288","4333568","0","0","/System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd","",,,"0.9314388",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6612","0",,"False","08/09/2025 6:31:08 PM",,"869",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34645004288","285265920","False",,,,"4333568","4333568",,"System.Diagnostics.ProcessModule (contentlinkingd)","0","","True","contentlinkingd","00:00:00.3034450","00:00:00.9314388","00:00:00.6279937",,
"storekitagent","1","0","34680156160","7249920","0","0","/System/Library/Frameworks/StoreKit.framework/Support/storekitagent","",,,"0.9423385",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6640","0",,"False","08/09/2025 6:31:04 PM",,"740",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34680156160","320417792","False",,,,"7249920","7249920",,"System.Diagnostics.ProcessModule (storekitagent)","0","","True","storekitagent","00:00:00.4073861","00:00:00.9423385","00:00:00.5349524",,
"ModelCatalogAgent","1","0","34642984960","6299648","0","0","/System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/ModelCatalogAgent","",,,"0.9503858",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7636","0",,"False","08/09/2025 6:31:19 PM",,"1005",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34642984960","283246592","False",,,,"6299648","6299648",,"System.Diagnostics.ProcessModule (ModelCatalogAgent)","0","","True","ModelCatalogAgent","00:00:00.3129535","00:00:00.9503858","00:00:00.6374322",,
"MTLCompilerService","4866","0","35125760000","36433920","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,"0.9649439",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6704","0",,"False","09/09/2025 12:26:23 PM",,"4866",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"4866",,"System.Diagnostics.ProcessThreadCollection","0","35125760000","766021632","False",,,,"36433920","36433920",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","MTLCompilerService","00:00:00.4437929","00:00:00.9649439","00:00:00.5211510",,
"AppSSOAgent","1","0","35255996416","8171520","0","0","/System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent","",,,"0.9924656",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6728","0",,"False","08/09/2025 6:30:52 PM",,"555",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35255996416","896258048","False",,,,"8171520","8171520",,"System.Diagnostics.ProcessModule (AppSSOAgent)","0","","True","AppSSOAgent","00:00:00.4160626","00:00:00.9924656","00:00:00.5764029",,
"managedcorespotlightd","1","0","36142534656","22032384","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/managedcorespotlightd","",,,"0.999876",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6760","0",,"False","09/09/2025 12:29:16 PM",,"5897",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","36142534656","1782796288","False",,,,"22032384","22032384",,"System.Diagnostics.ProcessModule (managedcorespotlightd)","0","","True","managedcorespotlightd","00:00:00.3749041","00:00:00.9998760","00:00:00.6249719",,
"transparencyd","1","0","34656051200","9121792","0","0","/usr/libexec/transparencyd","",,,"1.0205727",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6788","0",,"False","08/09/2025 6:30:52 PM",,"569",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34656051200","296312832","False",,,,"9121792","9121792",,"System.Diagnostics.ProcessModule (transparencyd)","0","","True","transparencyd","00:00:00.5049757","00:00:01.0205727","00:00:00.5155970",,
"gamed","1","0","34678738944","23052288","0","0","/usr/libexec/gamed","",,,"1.0255914",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4776","0",,"False","09/09/2025 2:00:53 PM",,"9562",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34678738944","319000576","False",,,,"23052288","23052288",,"System.Diagnostics.ProcessModule (gamed)","0","","True","gamed","00:00:00.4736851","00:00:01.0255914","00:00:00.5519063",,
"QuickLookUIService","601","0","35101351936","6807552","0","0","/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService","",,,"1.0516882",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6848","0",,"False","08/09/2025 6:30:53 PM",,"601",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"601",,"System.Diagnostics.ProcessThreadCollection","0","35101351936","741613568","False",,,,"6807552","6807552",,"System.Diagnostics.ProcessModule (QuickLookUIService)","0","","True","QuickLookUIService","00:00:00.4219611","00:00:01.0516882","00:00:00.6297270",,
"promotedcontentd","1","0","34561159168","5861376","0","0","/usr/libexec/promotedcontentd","",,,"1.0584951",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6864","0",,"False","08/09/2025 6:31:39 PM",,"1137",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34561159168","201420800","False",,,,"5861376","5861376",,"System.Diagnostics.ProcessModule (promotedcontentd)","0","","True","promotedcontentd","00:00:00.6215105","00:00:01.0584951","00:00:00.4369845",,
"usernotificationsd","1","0","34660917248","6438912","0","0","/System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd","",,,"1.0747519",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6888","0",,"False","08/09/2025 6:30:51 PM",,"519",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34660917248","301178880","False",,,,"6438912","6438912",,"System.Diagnostics.ProcessModule (usernotificationsd)","0","","True","usernotificationsd","00:00:00.5024026","00:00:01.0747519","00:00:00.5723492",,
"donotdisturbd","1","0","34729742336","6844416","0","0","/System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd","",,,"1.101279",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6964","0",,"False","08/09/2025 6:30:52 PM",,"583",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34729742336","370003968","False",,,,"6844416","6844416",,"System.Diagnostics.ProcessModule (donotdisturbd)","0","","True","donotdisturbd","00:00:00.5613753","00:00:01.1012790","00:00:00.5399037",,
"fileproviderd","1","0","34665664512","5677056","0","0","/System/Library/Frameworks/FileProvider.framework/Support/fileproviderd","",,,"1.116051",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4724","0",,"False","08/09/2025 6:30:54 PM",,"626",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34665664512","305926144","False",,,,"5677056","5677056",,"System.Diagnostics.ProcessModule (fileproviderd)","0","","True","fileproviderd","00:00:00.4978561","00:00:01.1160510","00:00:00.6181948",,
"knowledge-agent","1","0","34652307456","10649600","0","0","/usr/libexec/knowledge-agent","",,,"1.1220413",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4708","0",,"False","08/09/2025 6:30:52 PM",,"566",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34652307456","292569088","False",,,,"10649600","10649600",,"System.Diagnostics.ProcessModule (knowledge-agent)","0","","True","knowledge-agent","00:00:00.3648120","00:00:01.1220413","00:00:00.7572293",,
"accountsd","1","0","34648940544","5935104","0","0","/System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd","",,,"1.1246328",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7060","0",,"False","08/09/2025 6:30:51 PM",,"525",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34648940544","289202176","False",,,,"5935104","5935104",,"System.Diagnostics.ProcessModule (accountsd)","0","","True","accountsd","00:00:00.4864523","00:00:01.1246328","00:00:00.6381805",,
"SoftwareUpdateNotificationManager","1","0","34823454720","8724480","0","0","/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager","",,,"1.1247058",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7084","0",,"False","08/09/2025 6:31:16 PM",,"973",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34823454720","463716352","False",,,,"8724480","8724480",,"System.Diagnostics.ProcessModule (SoftwareUpdateNotificationManager)","0","","True","SoftwareUpdateNotificationManager","00:00:00.4718630","00:00:01.1247058","00:00:00.6528428",,
"assistant_cdmd","1","0","34643976192","10051584","0","0","/System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd","",,,"1.1276649",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8228","0",,"False","08/09/2025 6:30:58 PM",,"675",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643976192","284237824","False",,,,"10051584","10051584",,"System.Diagnostics.ProcessModule (assistant_cdmd)","0","","True","assistant_cdmd","00:00:00.4306087","00:00:01.1276649","00:00:00.6970562",,
"pbs","1","0","34643488768","3194880","0","0","/System/Library/CoreServices/pbs","",,,"1.18386",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8264","0",,"False","08/09/2025 6:30:55 PM",,"659",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643488768","283750400","False",,,,"3194880","3194880",,"System.Diagnostics.ProcessModule (pbs)","0","","True","pbs","00:00:00.5285713","00:00:01.1838600","00:00:00.6552886",,
"BackgroundTaskManagementAgent","1","0","34677538816","6008832","0","0","/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Support/BackgroundTaskManagementAgent.app/Contents/MacOS/BackgroundTaskManagementAgent","",,,"1.209157",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8300","0",,"False","08/09/2025 6:31:07 PM",,"814",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34677538816","317800448","False",,,,"6008832","6008832",,"System.Diagnostics.ProcessModule (BackgroundTaskManagementAgent)","0","","True","BackgroundTaskManagementAgent","00:00:00.5389888","00:00:01.2091570","00:00:00.6701681",,
"MTLCompilerService","891","0","35105853440","19730432","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,"1.2343912",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8336","0",,"False","08/09/2025 6:31:09 PM",,"891",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"891",,"System.Diagnostics.ProcessThreadCollection","0","35105853440","746115072","False",,,,"19730432","19730432",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","MTLCompilerService","00:00:00.4864862","00:00:01.2343912","00:00:00.7479049",,
"milod","1","0","34649735168","5648384","0","0","/usr/libexec/milod","",,,"1.2498113",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8372","0",,"False","08/09/2025 6:30:55 PM",,"656",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649735168","289996800","False",,,,"5648384","5648384",,"System.Diagnostics.ProcessModule (milod)","0","","True","milod","00:00:00.7580314","00:00:01.2498113","00:00:00.4917799",,
"SystemUIServer","1","0","35254153216","8122368","0","0","/System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer","",,,"1.2657",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8412","0",,"False","08/09/2025 6:30:53 PM",,"588",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35254153216","894414848","False",,,,"8122368","8122368",,"System.Diagnostics.ProcessModule (SystemUIServer)","0","","True","SystemUIServer","00:00:00.6392595","00:00:01.2657000","00:00:00.6264405",,
